PreyIndividuals_ID,stm_preyID,Length_mm,Length_Code,Weight_g,Comment
8108,8059,99,AP,0.16,
8109,8059,52,AP,0.15,
8110,8060,21.5,TL,0.16,
8111,8061,35,TL,0.54,
8112,8062,26,TL,0.7,
8113,8063,20,TL,0.27,
8114,8064,37,SL,2.94,
8115,8065,120,TL,1,6mmW
8116,8066,145,TL,0.32,
8117,8066,140,TL,0.18,
8118,8066,229,TL,0.3,
8119,8067,19,SL,0.32,
8120,8067,23,SL,0.66,
8121,8067,25,SL,0.86,
8122,8068,32,SL,1.85,
8123,8069,25,SL,0.65,
8124,8070,180,SL,19.45,
8125,8070,59.5,SL,1.14,
8126,8071,60,SL,11.36,
8127,8072,37.5,TL,0.6,
8128,8072,37,TL,0.49,
8129,8072,38.5,TL,0.67,
8130,8073,33,TL,0.47,
8131,8073,34,TL,0.29,
8132,8074,7.5,HL,0.13,saved for RY
8133,8075,17,TL,0.22,
8134,8075,17.5,TL,0.35,
8135,8075,22,TL,0.45,
8136,8076,12.5,TL,0.14,
8137,8076,23.5,TL,0.42,
8138,8076,31,TL,0.91,
8139,8077,21,SL,0.48,
8140,8077,30,SL,1.32,
8141,8077,34.5,SL,3.19,
8142,8078,22.5,SL,0.59,
8143,8078,35,SL,1.56,
8144,8078,42,SL,3.8,
8145,8079,21,SL,0.37,
8146,8079,24,SL,0.74,
8147,8079,27,SL,0.78,
8148,8080,83,SL,2.83,
8149,8080,62.5,SL,0.96,
8150,8081,19,TL,0.48,
8151,8082,37,TL,0.94,
8152,8082,38,TL,0.89,
8153,8082,41,TL,0.8,
8154,8083,40,TL,0.8,
8155,8083,41,TL,1.01,
8156,8084,37,TL,0.5,
8157,8084,39,TL,0.67,
8158,8084,42,TL,0.63,
8159,8085,30,TL,0.62,
8160,8085,25,TL,0.35,
8165,8087,16,TL,0.25,
8166,8087,21,TL,0.54,
8167,8087,23,TL,0.46,
8168,8088,203,TL,0.2,
8169,8088,148,TL,0.2,
8170,8088,109.5,TL,0.18,
8203,8103,152,TL,13.47,
8204,8104,308.5,TL,8.09,
8205,8105,128,TL,0.11,
8206,8106,24,TL,1.02,
8207,8107,47,TL,0.38,
8208,8108,21,TL,0.12,
8221,8121,15,TL,0.15,
8222,8121,12,TL,0.15,
8223,8121,19.5,TL,0.43,
8224,8122,72,TL,0.19,
8225,8123,79,TL,1.11,
8226,8124,155,TL,0.23,
8227,8124,154,TL,0.27,
8228,8124,93,TL,0.19,
8229,8125,27.5,TL,0.8,
8230,8125,23.5,TL,0.5,
8231,8125,29.5,TL,0.49,
8232,8126,40.5,TL,1.03,
8233,8127,39,TL,0.72,
8234,8127,37.5,TL,0.73,
8235,8128,23,TL,0.46,
8236,8128,25,TL,0.58,
8237,8128,21,TL,0.43,
8238,8129,20.5,TL,0.38,
8239,8130,41.5,SL,5.38,
8240,8131,42.5,SL,5.53,
8241,8132,41.5,SL,3.5,
8242,8133,72,SL,1.98,
8243,8134,10.5,HL,0.19,
8244,8135,9,LRL,0.24,
8261,8136,204,TL,0.27,
8262,8136,140,TL,0.25,
8263,8136,179,TL,0.13,
8264,8137,26,TL,0.78,
8265,8137,26.5,TL,0.78,
8266,8137,29.5,TL,0.73,
8267,8138,40,TL,0.83,
8268,8138,36,TL,0.63,
8269,8138,36,TL,0.58,
8270,8139,37,TL,0.48,
8271,8139,37.5,TL,0.37,
8272,8139,28,TL,0.24,
8273,8140,40,SL,5.25,
8274,8140,26.5,SL,1.28,
8275,8140,24,SL,0.58,
8276,8141,21,TL,0.29,
8277,8141,16.5,TL,0.29,
8278,8141,11.5,TL,0.14,
8279,8142,2214,SL,24.69,
8280,8142,194.5,SL,17.16,
8281,8142,77.5,SL,2.34,
8282,8144,25.5,ML,6.71,
8283,8144,28,ML,6.97,
8284,8145,175,TL,0.27,
8285,8145,210,TL,0.26,
8286,8145,111.5,TL,0.2,
8287,8146,25,TL,0.65,
8288,8146,23.5,TL,0.48,
8289,8146,25,TL,0.68,
8290,8147,34.5,TL,0.5,
8291,8147,34,TL,0.52,
8292,8147,37,TL,0.74,
8293,8148,35,TL,0.52,
8294,8148,41,TL,0.57,
8295,8148,39.5,TL,0.63,
8296,8149,22.5,SL,0.62,
8297,8150,62,SL,0.41,
8298,8151,131,SL,5.15,
8299,8152,27,ML,6.24,
8300,8153,54,ML,20.01,
8301,8154,21,TL,0.33,
8302,8154,23,TL,0.4,
8303,8154,24.5,TL,0.53,
8328,8165,32,SL,1.58,
8329,8165,35,SL,1.46,
8330,8165,37,SL,2.2,
8331,8166,38,SL,2.24,
8332,8166,37,SL,2.05,
8333,8167,65,SL,10.21,
8334,8168,66,SL,10.56,
8335,8169,40,SL,0.7,
8336,8170,40,SL,3.68,
8337,8170,43,SL,4.1,
8338,8171,28.5,TL,0.65,
8339,8171,25,TL,0.68,
8340,8171,19.5,TL,0.31,
8341,8172,153,TL,1.65,
8342,8173,15.5,TL,0.58,
8343,8173,17,TL,0.57,
8344,8173,10,TL,0.18,
8345,8174,31.5,ML,12.88,
8346,8175,35,TL,0.87,
8347,8175,34,TL,0.96,
8348,8175,34,TL,0.9,
8349,8176,34,TL,0.71,
8350,8177,4,TL,0.1,
8351,8178,14,TL,0.32,
8352,8178,13,TL,0.37,
8353,8179,15,TL,0.44,
8354,8179,20,TL,0.76,
8355,8179,21,TL,0.53,
8356,8180,14.5,ML,0.69,
8357,8181,58.2,SL,9.36,
8358,8182,16.6,TL,0.61,
8359,8183,22,TL,0.77,
8360,8184,31,TL,0.74,
8361,8184,26,TL,0.65,
8362,8185,38.4,TL,1.04,
8363,8186,56,AP,0.84,
8364,8186,73.5,AP,1.54,
8365,8186,105,AP,1.17,
8366,8187,24,TL,0.78,
8367,8187,28,TL,1.35,
8368,8188,270,TL,1.4,
8369,8189,41,SL,0.57,
8370,8189,17,SL,0.1,
8371,8190,6,TL,0.22,
8372,8191,15,TL,0.4,
8373,8191,15,TL,0.54,
8374,8191,12,TL,0.2,
8375,8192,33.5,TL,0.84,
8376,8192,32.5,TL,0.69,
8377,8192,38,TL,1.11,
8378,8193,32,TL,0.38,
8379,8194,12,TL,0.24,
8380,8194,13,TL,0.49,
8381,8194,15,TL,0.51,
8382,8195,48,SL,0.2,
8383,8196,20,SL,0.72,
8384,8187,18.5,TL,0.38,
8385,8198,85.5,TL,0.34,
8386,8199,2.1,HL,0.01,
8387,8200,2.1,URL,0.01,"no length type given, guessed URL. Check when Ided"
8388,8201,153.5,ML,40.44,
8389,8202,33,TL,0.91,
8390,8203,103,SL,10.72,
8391,8204,30.5,SL,1.2,
8392,8204,37.5,SL,2.54,
8393,8204,41.5,SL,2.48,
8394,8205,98,ML,5.42,
8395,8206,38,SL,2.4,
8396,8206,39,SL,2.31,
8397,8206,35,SL,1.77,
8398,8207,37,SL,1.95,
8399,8207,37,SL,2.12,
8400,8207,39,SL,1.55,
8401,8208,52.5,ML,4.69,
8402,8209,18.5,TL,0.33,
8403,8584,199,SL,4.29,
8404,8210,136.5,SL,3.29,
8405,8211,40.5,SL,3.67,
8406,8211,50.5,SL,5.43,
8407,8211,56.5,SL,8.75,
8408,8212,10.5,ML,0.46,
8409,8213,131,SL,2.8,
8410,8213,109,SL,1.48,
8411,8214,18.5,TL,0.43,
8412,8214,18.5,TL,0.35,
8413,8215,19.5,TL,0.52,
8414,8215,20,TL,0.54,
8415,8215,19.5,TL,0.51,
8416,8216,20,TL,0.52,
8417,8216,20,TL,0.57,
8418,8216,20,TL,0.5,
8419,8217,39.5,TL,0.92,
8420,8217,42.5,TL,1.12,
8421,8217,36.5,TL,0.69,
8422,8218,34,TL,0.55,
8423,8218,38,TL,0.7,
8424,8218,40,TL,0.64,
8425,8219,30,TL,0.88,
8426,8219,27,TL,0.66,
8427,8219,26.5,TL,0.72,
8428,8220,27,TL,0.4,
8429,8220,21,TL,0.31,
8430,8220,26,TL,0.32,
8431,8221,54.5,SL,7.42,
8432,8221,49,SL,4.99,
8433,8221,45,SL,5.02,
8434,8222,18.5,SL,0.44,
8435,8222,34,SL,2.84,
8436,8222,41,SL,4.2,
8437,8223,30,SL,1.23,
8438,8223,39,SL,3.83,
8439,8223,37.5,SL,3.72,
8440,8224,32,TL,0.14,
8441,8225,50.5,TL,7.11,
8442,8226,72,TL,0.12,
8443,8227,46,SL,4.69,
8444,8227,44,SL,3.74,
8445,8849,6.5,LRL,0.23,(in 2 pieces)
8446,8228,2.8,LRL,0.01,
8447,8229,55,AP,0.64,
8448,8229,20,AP,0.08,
8449,8230,96,AP,0.74,
8450,8230,52,AP,0.55,
8451,8230,75.5,AP,0.6,
8452,8231,128,TL,0.1,
8453,8232,25.5,TL,0.23,
8454,8233,33,TL,0.55,
8455,8233,22.5,TL,0.17,
8456,8233,22,TL,0.09,
8457,8234,22,TL,0.52,
8458,8234,20,TL,0.38,
8459,8234,14,TL,0.18,
8460,8235,21,TL,0.77,
8461,8235,14.5,TL,0.32,
8462,8235,16,TL,0.24,
8463,8236,48,SL,8.14,
8464,8237,111.5,SL,7.31,
8465,8238,80.5,SL,2.37,
8466,8239,30,SL,2.01,
8467,8240,50.5,SL,7.57,
8468,8240,41,SL,5.23,
8469,8240,39,SL,4,
8470,8241,27,TL,0.38,CL = 4mm
8471,8242,7,TL,0.05,
8472,8243,8,TL,0.02,
8473,8244,38,ML,1.26,
8474,8245,28,TL,0.2,
8475,8246,19,AP,0.56,
8476,8247,15,TL,0.19,
8477,8247,18,TL,0.4,
8478,8247,33,TL,0.63,
8479,8248,18,TL,0.34,
8480,8249,139,TL,0.04,
8481,8250,56,TL,4.38,
8482,8251,20.5,TL,0.46,
8483,8252,39.5,SL,3.86,
8484,8252,44,SL,4.67,
8485,8252,45.5,SL,7.4,
8486,8253,28.5,TL,0.51,
8487,8253,26,TL,0.67,
8488,8254,20.5,TL,0.17,
8489,8255,20.5,TL,0.47,
8490,8256,34.5,AP,0.09,
8491,8257,40.5,TL,83,
8492,8257,40,TL,0.78,
8493,8258,36,TL,0.41,
8494,8258,34.5,TL,0.48,
8495,8258,36.5,TL,0.47,
8496,8259,46,TL,3.91,48.5mmW
8497,8260,53,TL,2.79,
8498,8261,34,TL,0.26,
8499,8262,58,SL,1.21,
8500,8262,55,SL,1.1,
8501,8262,58,SL,0.6,
8502,8263,46,SL,1.33,
8503,8264,2.5,HL,0.01,
8519,8272,18.5,TL,0.57,
8520,8273,51,SL,8.02,
8521,8274,38.5,TL,1.3,
8522,8275,17,TL,0.3,
8523,8276,25,SL,1.12,
8524,8277,65.5,TL,0.73,7mmW
8525,8279,45,SL,5.73,
8526,8280,27,ML,2.28,
8527,8281,38,TL,0.74,
8528,8282,48,SL,5.29,
8529,8283,39,AP,1.41,
8530,8284,176,SL,17.61,
8531,8284,35,SL,0.33,
8532,8285,17,TL,0.32,
8533,8285,23.5,TL,0.45,
8534,8285,25,TL,0.55,
8535,8286,13,TL,0.19,
8536,8286,20,TL,0.32,
8537,8286,17,TL,0.29,
8538,8290,28,ML,2.47,
8539,8288,36.5,TL,0.62,
8540,8288,37.5,TL,0.66,
8541,8288,37,TL,0.61,
8542,8289,25,TL,0.3,
8543,8289,31,TL,0.53,
8544,8289,25.5,TL,0.6,
8545,8291,38,ML,2.62,
8546,8292,44,TL,0.53,19mmW
8547,8293,23,TL,0.18,2.5mmW
8548,8294,14.5,TL,0.25,11mmW
8549,8295,43,SL,3.28,
8550,8295,45,SL,4.55,
8551,8295,52,SL,6.81,
8552,8296,32,SL,1.95,
8553,8296,33,SL,2.84,
8554,8296,35.5,SL,2.14,
8555,8297,28.5,SL,1.43,
8556,8298,181,SL,15.98,
8557,8298,52,SL,0.68,
8558,8298,48,SL,0.42,
8559,8299,55,SL,7.32,
8560,8299,60,SL,7.68,
8561,8299,60,SL,7.98,
8562,8300,24,SL,0.5,
8563,8300,20,SL,0.31,
8564,8300,23,SL,0.41,
8565,8301,21.5,SL,0.41,
8566,8301,27.5,SL,1.07,
8567,8301,28,SL,0.92,
8568,8302,40,TL,0.7,
8569,8303,14,TL,0.22,
8570,8304,14,TL,0.12,
8571,8305,25.5,TL,0.79,
8572,8306,26,TL,0.51,
8573,8306,18,TL,0.08,
8574,8306,16,TL,0.11,
8575,8307,145,TL,1.82,2mmW
8576,8308,12,TL,0.07,7mmW
8577,8309,12,TL,0.08,8.5mmW
8578,8312,11,TL,0.21,
8579,8313,22,TL,0.56,
8580,8314,17,TL,0.22,
8581,8314,19,TL,0.25,
8582,8314,22.5,TL,0.49,
8583,8315,19,SL,0.57,
8584,8316,89.5,SL,6.08,
8585,8316,88,SL,6.7,
8586,8317,6,TL,0.31,
8587,8318,75,SL,6.34,
8588,8319,797,SL,91.88,
8589,8320,26,SL,1.7,
8590,8320,27,SL,1.71,
8591,8320,39,SL,4.4,
8592,8321,29,SL,2.27,
8593,8321,39,SL,3.84,
8594,8321,40,SL,4.03,
8595,8322,14,TL,0.47,
8596,8322,16,TL,0.54,
8597,8322,17,TL,0.51,
8598,8323,13,TL,0.28,
8599,8324,12,TL,0.34,
8600,8324,21,TL,0.66,
8601,8325,34,TL,0.72,
8602,8326,17.5,TL,0.44,
8603,8327,73,SL,3.73,
8604,8328,43.5,SL,6.83,
8605,8329,22.5,TL,0.55,
8606,8329,20.5,TL,0.24,
8607,8329,21,TL,0.45,
8608,8330,23,TL,0.5,
8609,8330,17,TL,0.24,
8610,8330,17,TL,0.23,
8611,8331,30,SL,1.47,
8612,8331,33,SL,1.99,
8613,8331,29,SL,1.22,
8614,8332,19.5,TL,0.19,
8615,8332,19,TL,0.17,
8616,8333,23,TL,0.2,
8617,8334,4,URL,0.01,
8618,8335,20,TL,0.23,
8619,8336,290,SL,2.53,
8620,8337,19,TL,0.17,
8621,8338,13.5,TL,0.09,
8622,8339,40,SL,4.03,
8623,8340,44,SL,1.73,
8624,8341,41,ML,4.87,
8625,8342,67,AP,0.08,
8626,8342,33.5,AP,0.01,
8627,8343,19,TL,0.16,
8628,8344,8,TL,0.1,
8629,8345,62,ML,14.65,
8630,8346,160,SL,12.26,
8631,8347,17,AP,0.5,
8632,8348,27,SL,1.21,
8633,8349,24,TL,0.58,
8634,8350,20,CL,0.49,
8635,8351,8,CL,0.22,
8636,8352,60,TL,1.21,45mmW
8637,8353,21,TL,0.29,20mmW
8638,8354,75,AP,16.79,
8639,8355,26,TL,0.41,
8640,8355,31,TL,0.48,
8641,8355,20,TL,0.24,
8642,8356,37,TL,0.6,
8643,8356,36,TL,0.47,
8644,8356,33,TL,0.42,
8645,8358,24,CL,0.7,
8646,8359,38,TL,0.53,
8647,8359,38,TL,0.5,
8648,8359,39,TL,0.78,
8649,8360,25,TL,0.33,
8650,8360,29,TL,0.38,
8651,8360,14,TL,0.21,
8652,8361,8,HL,0.13,
8653,8362,12.1,TL,0.21,
8654,8363,21.4,CL,1.13,
8655,8363,25.6,CL,1.33,
8656,8364,15.5,TL,0.12,
8657,8365,39.5,ML,17.69,
8658,8366,18.3,ML,1.4,
8659,8367,9.5,TL,0.29,
8660,8368,51,ML,6.22,
8661,8369,46.1,ML,1.84,
8662,8370,26.7,SL,1.14,
8663,8371,17.4,CL,0.78,
8664,8372,26,SL,1.1,
8665,8373,27.3,SL,2.66,
8666,8374,36.4,SL,3.41,
8667,8375,56.5,ML,2.07,
8668,8376,43,TL,2.81,12.3mmW
8669,8377,20.5,TL,0.55,
8670,8378,18,TL,0.47,
8671,8379,24.4,TL,0.65,
8672,8379,19.8,TL,0.16,
8673,8379,19.4,TL,0.5,
8674,8380,41,TL,1.23,
8675,8380,36,TL,1.06,
8676,8380,32,TL,0.53,
8677,8381,60,TL,0.74,
8678,8381,38,TL,0.33,
8679,8381,22,TL,0.22,
8680,8382,32,TL,1.39,
8681,8382,26,TL,0.94,
8682,8382,25,TL,0.44,
8683,8383,40.5,ML,12.23,
8684,8384,20.5,AP,0.58,
8685,8385,31,TL,0.61,17mmW
8686,8386,28,TL,0.36,18mmW
8687,8387,134,AP,3.76,
8688,8392,109,TL,1,5mmW
8689,8389,80,AP,0.11,
8690,8389,145,AP,0.12,
8691,8389,73,AP,0.1,
8692,8390,7.5,LRL,0.18,
8693,8390,7.8,URL,0.21,
8694,8390,7,URL,0.07,
8695,8391,2,HL,0.01,
8696,8393,58,TL,6.75,45mmW
8697,8394,65,ML,7.3,
8698,8395,175,SL,3.09,
8699,8395,184,AP,6.85,
8700,8396,12,AP,0.41,
8701,8397,34,TL,0.49,
8702,8397,32,TL,0.75,
8703,8397,30.5,TL,0.39,
8704,8398,210,TL,0.2,
8705,8398,124,TL,0.27,
8706,8398,91,TL,0.28,
8707,8399,47.6,TL,0.74,
8708,8400,75,SL,2.66,
8709,8401,54,TL,0.66,13mmW
8710,8402,22,SL,0.18,
8711,8403,38,SL,0.91,
8712,8404,32,TL,0.83,
8713,8404,28,TL,0.53,
8714,8404,34,TL,0.47,
8715,8405,161,SL,2.61,
8716,8406,30,ML,0.72,
8717,8406,21,ML,0.51,
8718,8406,19,ML,0.52,
8719,8406,19,ML,0.32,
8720,8406,16,ML,0.42,
8721,8407,119,ML,1.39,
8722,8407,113,ML,1,
8723,8408,24,CL,0.94,
8724,8408,11.2,CL,0.36,
8725,8409,128,SL,3.37,
8726,8410,19,TL,0.29,
8727,8411,25.5,TL,0.25,
8728,8411,34,TL,0.5,
8729,8411,36,TL,0.53,
8730,8412,10.5,TL,0.29,
8731,8413,11,ML,0.02,
8732,8413,12,ML,0.03,
8733,8414,25,TL,0.43,
8734,8414,23,TL,0.37,
8735,8415,63,TL,0.12,
8736,8416,52,TL,1.51,16mmW
8737,8417,23,AP,0.06,
8738,8417,33,AP,0.07,
8739,8417,105,AP,0.14,
8740,8418,7,LRL,0.07,
8741,8419,201,SL,32.91,
8742,8420,59,TL,0.41,
8743,8420,129,TL,0.51,
8744,8421,16.4,TL,0.5,
8745,8422,30.1,TL,0.88,
8746,8423,221,SL,6.09,
8747,8424,25,CL,1,
8748,8424,25,CL,0.86,
8749,8424,20,CL,0.66,
8750,8425,57,SL,7.42,
8751,8425,54,SL,6.93,
8752,8426,29,SL,1.04,
8753,8427,160,SL,11.44,
8754,8428,10,TL,0.26,
8755,8429,9.5,TL,0.15,
8756,8430,18,ML,0.35,
8757,8431,140,SL,1.28,
8758,8432,58,SL,1.12,
8759,8433,24,SL,0.41,
8760,8433,27,SL,0.72,
8761,8434,11,TL,1.12,
8762,8434,25,TL,0.92,
8763,8435,15,CL,0.27,
8764,8436,41,SL,2.5,
8765,8436,31,SL,1.83,
8766,8436,13,SL,0.07,
8767,8437,15,SL,0.2,
8768,8438,13.5,AP,0.15,
8769,8439,25,SL,1.18,
8770,8439,18,SL,0.19,
8771,8440,10,CL,0.31,
8772,8440,6,CL,0.24,
8773,8440,9,CL,0.12,
8774,8441,19,TL,0.38,
8775,8442,31,TL,0.31,
8776,8442,31,TL,0.23,
8777,8443,21,TL,0.4,
8778,8443,16,TL,0.17,
8779,8443,10,TL,0.14,
8780,8444,31,SL,1.26,
8781,8445,24.5,SL,1.2,
8782,8445,16,SL,0.35,
8783,8445,16.5,SL,0.34,
8784,8446,8.5,ML,0.2,
8785,8447,11,ML,0.33,
8786,8447,13,ML,0.89,
8787,8448,10.5,TL,0.16,
8789,8450,25.5,SL,0.47,
8790,8451,155,SL,7.45,
8791,8452,26,TL,0.32,
8792,8453,40,TL,1.26,10mmW
8793,8454,200,TL,1.99,21mmW
8794,8455,30.1,SL,2.46,
8795,8456,92,TL,0.39,
8796,8457,41,ML,2.13,
8797,8458,25,TL,0.41,
8798,8459,39,TL,0.84,
8799,8460,153,SL,2.78,
8800,8460,191,SL,6.19,
8801,8461,18.6,TL,0.41,
8802,8462,10.2,LRL,0.33,
8816,8470,69.5,SL,1.72,
8817,8470,185.1,SL,31.18,
8819,8472,32,TL,0.49,
8820,8473,28.5,TL,0.68,
8821,8474,120,TL,0.73,5mmW
8822,8475,41,ML,5.35,
8823,8475,35,ML,3.84,
8824,8475,31,ML,1.86,
8825,8476,36,SL,1.67,
8826,8476,28,SL,0.78,
8827,8476,113,SL,0.05,
8828,8477,23,SL,0.52,
8829,8478,30,SL,0.59,
8830,8479,6,CL,0.21,
8831,8479,8,CL,0.4,
8832,8479,11,CL,0.44,
8833,8480,9,CL,0.16,
8834,8480,8,CL,0.24,
8835,8480,6,CL,0.12,
8836,8481,17.5,TL,0.37,
8837,8482,31,TL,0.4,
8838,8483,21,TL,0.35,
8839,8484,30,SL,1.16,
8840,8485,35,SL,1.61,
8841,8486,30,SL,1.47,
8842,8487,45,TL,0.82,27mmW
8843,8488,82,TL,0.02,
8844,8489,51,AP,0.01,
8845,8490,72.7,TL,0.27,
8846,8491,17.4,SL,0.31,
8847,8491,26,SL,1.03,
8848,8491,30,SL,1.43,
8849,8492,16.5,SL,0.2,
8850,8492,15,SL,0.24,
8851,8493,20.4,TL,0.42,
8852,8494,20.5,SL,0.44,
8853,8495,26.5,TL,0.39,
8854,8495,33.1,TL,0.41,
8855,8496,103.05,SL,84,
8856,8497,74.6,ML,22.58,
8857,8498,27.7,TL,0.53,19mmW
8858,8499,39.8,TL,2.42,21.3mmW
8859,8501,6.7,HL,0.05,
8860,8502,37.1,SL,3.32,
8861,8502,28.8,SL,1.15,
8862,8502,19.8,SL,0.39,
8863,8503,128.1,TL,0.21,
8864,8503,98.9,TL,0.15,
8865,8504,100.25,TL,0.87,
8866,8505,429.4,TL,0.45,
8867,8506,93,TL,0.08,
8868,8507,26.1,SL,1.04,
8869,8508,26.1,SL,0.81,
8870,8508,33,SL,1.92,
8871,8509,0.5,TL,0.01,
8872,8510,43.9,SL,5.79,
8873,8511,19,AP,0.27,
8874,8511,35.1,AP,0.3,
8875,8511,42.4,AP,0.53,
8876,8512,34.6,SL,1.15,
8877,8513,19.3,SL,0.71,
8878,8513,21.9,SL,1.11,
8879,8514,81.2,SL,4.32,
8880,8515,118.6,SL,1.18,
8881,8516,23.6,ML,0.5,
8882,8517,24.9,ML,4.06,
8883,8517,22.1,ML,4.65,
8884,8518,54.5,SL,0.87,
8885,8519,31.3,ML,4.22,
8886,8520,19.2,ML,0.76,
8887,8521,16,TL,0.28,
8888,8522,16.1,TL,0.3,
8889,8522,18.2,TL,0.28,
8890,8522,11.1,TL,0.13,
8891,8523,25.9,TL,0.34,
8892,8523,25,TL,0.31,
8893,8523,26.1,TL,0.32,
8894,8524,12.5,TL,0.07,
8895,8525,17.4,TL,0.24,
8896,8526,55.1,AP,0.78,
8897,8526,44,AP,0.52,
8898,8526,29,AP,0.25,
8899,8527,75.25,SL,0.37,
8900,8528,21.4,SL,0.82,
8901,8528,11.6,SL,0.55,
8902,8529,30.3,TL,0.4,
8903,8530,30.8,TL,0.36,
8904,8531,11.7,ML,0.45,
8905,8532,7.8,ML,0.26,
8906,8533,4.9,HL,0.04,
8907,8534,56.8,TL,1.12,16.5mmW
8908,8535,17.8,TL,0.15,
8909,8535,17.1,TL,0.17,
8910,8536,20.9,TL,0.18,
8911,8537,18.5,AP,0.38,
8912,8538,215,SL,69.49,
8913,8539,27,TL,2.73,13mmW
8914,8540,33,TL,0.92,10mmW
8915,8541,37,SL,1.13,
8916,8541,35,SL,1.75,
8917,8542,80,ML,127.41,
8918,8543,26,SL,0.79,
8919,8544,19,TL,0.55,
8920,8545,24,TL,0.66,
8921,8546,25,TL,0.41,
8922,8547,150,TL,0.26,
8923,8547,90,TL,0.4,
8924,8547,125,TL,0.25,
8925,8548,14.2,TL,0.12,
8926,8549,133.3,SL,8.86,
8927,8550,121.8,SL,17.62,
8928,8551,33.5,SL,2.69,
8929,8551,31,SL,1.29,
8930,8552,22.5,SL,1.08,
8931,8554,30.8,TL,0.64,
8932,8555,32.8,SL,0.98,
8933,8555,41.9,SL,1.47,
8934,8555,39.8,SL,1.21,
8935,8556,20.2,SL,1.2,
8936,8556,22.4,SL,1.07,
8937,8556,20.2,SL,1.23,
8938,8557,108.1,ML,11.19,… approximate ML?
8939,8558,98.7,ML,3.8,"….too big, re-check"
8940,8559,43.8,TL,0.6,
8941,8559,43.6,TL,1.07,
8942,8559,42.5,TL,0.87,
8943,8560,29.8,SL,1.2,
8944,8561,19.3,TL,0.35,
8945,8561,17.4,TL,0.48,
8946,8561,14.3,TL,0.28,
8947,8562,34,SL,1.82,
8948,8562,33.5,SL,1.85,
8949,8563,7.1,LRL,0.17,
8950,8564,31,AP,0.25,
8951,8565,32.6,SL,1.74,
8952,8566,27.6,TL,2.07,20.6mmW
8953,8567,34.5,TL,1.02,5.6mmW
8954,8568,46,TL,3.49,28.1mmW
8955,8569,37,ML,5.09,
8956,8570,95,TL,2.35,
8957,8571,35,SL,3.18,
8958,8571,30,SL,1.59,
8959,8571,28,SL,1.22,
8960,8572,27.9,TL,0.82,
8961,8573,44.4,SL,3.35,
8962,8574,21.3,TL,0.84,
8963,8575,20.7,TL,0.43,
8964,8576,8.3,TL,0.11,
8965,8577,9.6,TL,0.26,
8966,8578,73.1,SL,20.41,
8967,8579,97.4,TL,0.63,
8968,8580,34.7,SL,2.82,
8969,8581,51.4,SL,9.57,
8970,8582,48.2,SL,2.5,
8971,8583,135,ML,19.1,
8981,8601,100,TL,2.16,30mmW
8982,8602,41,SL,4.26,
8983,8603,69.7,SL,2.53,
8984,8604,63.6,ML,18.49,
8985,8605,24.6,TL,0.59,
8986,8605,21.1,TL,0.39,
8987,8605,14.2,TL,0.22,
8988,8606,39,ML,7.18,
8989,8608,35.3,TL,0.37,
8990,8608,37,TL,0.72,
8991,8609,38.3,TL,0.7,
8992,8609,37.1,TL,0.57,
8993,8609,35.2,TL,0.52,
8994,8610,37.2,TL,0.32,
8995,8611,22.8,TL,0.05,
8996,8612,10,TL,0.17,
8997,8612,11,TL,0.25,
8998,8613,20.5,TL,0.41,
8999,8613,15,TL,0.25,
9000,8614,208,TL,0.29,
9001,8615,33,TL,0.83,
9002,8616,38.8,AP,0.55,
9003,8616,72,AP,0.84,
9004,8616,65,AP,0.5,
9005,8617,38,TL,4.41,25mmW
9006,8619,88.1,TL,9.48,
9007,8620,292,SL,67.8,
9008,8620,347,SL,42.02,
9009,8621,280,TL,2.31,
9010,8622,34.6,SL,2.75,
9011,8623,50.9,SL,0.3,
9012,8624,29.7,TL,0.71,
9013,8624,17.7,TL,0.26,
9014,8624,17,TL,0.3,
9015,8625,14.6,TL,0.1,
9016,8626,11,AP,0.19,
9017,8627,30.4,TL,0.9,
9018,8627,32.2,TL,0.74,
9019,8627,28.9,TL,0.7,
9020,8628,37,TL,0.77,
9021,8628,35,TL,0.61,
9022,8629,40.2,TL,0.72,
9023,8629,36.3,TL,0.74,
9024,8629,33.7,TL,0.51,
9025,8630,22.2,TL,0.46,
9026,8630,22.5,TL,0.4,
9027,8630,17.4,TL,0.26,
9028,8631,21,TL,0.5,
9029,8632,28,AP,0.41,
9030,8632,31,AP,0.45,
9031,8632,37,AP,0.63,
9032,8633,28.1,SL,1.05,
9033,8633,22.1,SL,0.83,
9034,8633,26.3,SL,0.29,
9035,8634,37.6,SL,3.97,
9036,8634,35.3,SL,2.55,
9037,8634,27.5,SL,1.39,
9038,8635,152,TL,0.35,
9039,8635,118,AP,0.25,
9040,8636,27,AP,1.26,
9041,8637,353,SL,63.65,
9042,8638,26.1,SL,0.99,
9043,8639,35.4,TL,0.3,
9044,8640,22.2,TL,0.62,
9045,8641,110.4,SL,0.89,
9046,8642,123.6,ML,13.66,
9047,8643,26,ML,2.94,
9048,8644,228,TL,2.47,
9049,8645,201,SL,5.76,
9050,8645,203,SL,5.73,
9051,8645,210,SL,6.96,
9052,8646,37.4,SL,0.46,
9053,8647,30,SL,1.71,
9054,8648,19,ML,1.11,
9055,8649,21.4,TL,0.55,
9056,8649,21.3,TL,0.4,
